asset_id,main_type,sub_type,modifiers
106165,S,c,[]
230965,S,b,[]
198954,S,c,[]
138402,S,b,[]
35968,S,c,[]
77140,S,b,[]
292198,S,b,[]
13111,S,c,[]
99994,S,c,[]
81532,S,b,[]
95398,SB,c,['d']
125554,S,b,[]
21870,S,c,['?']
105708,S,b,[]
126830,S,b,[]
174949,S,b,"['o', '?']"
173451,S,b,['?']
15214,S,c,[]
209350,S,b,[]
91337,S,d,[]
208585,S,c,[]
140586,S,c,[]
264301,S,d,['i']
111150,SB,b,['m']
194384,S,c,[]
229102,S,b,['?']
76315,S,b,[]
244347,S,c,[]
61098,S,b,[]
185087,S,c,[]
34682,SB,b,[]
264633,S,c,[]
157569,S,b,[]
199369,S,c,[]
158457,S,b,[]
113322,S,c,['?']
37527,S,b,[]
162027,SB,b,[]
20218,S,c,[]
15317,S,b,[]
42023,S,b,[]
228399,S,b,[]
75947,SB,b,['r']
54980,SB,c,['m']
63501,SB,b,[]
103060,S,b,[]
266524,S,c,['r']
195828,S,c,[]
3796,E,c,[]
194570,S,b,[]
9358,SB,c,[]
213,S,b,['o']
138117,S,c,[]
182338,SB,c,['d']
89004,S,c,['o']
105462,S,b,[]
222237,S,b,[]
88763,SB,b,[]
53960,SB,b,[]
16644,SB,c,[]
184446,SB,c,['?']
144155,S,b,['?']
98858,E,c,[]
60059,SB,b,['r']
218206,S,c,[]
149052,SB,c,['i']
220867,SB,b,[]
170434,S,c,[]
143850,S,c,[]
102870,S,c,['?']
264385,S,c,[]
177027,S,c,[]
258988,S,c,[]
63812,S,b,[]
258488,SB,b,[]
160380,S,b,"['i', '?']"
88873,S,c,['?']
188083,S,c,[]
89265,S,c,[]
15353,S,b,['m']
210792,S,c,[]
21619,S,c,[]
136035,S,b,[]
215456,SB,c,[]
128921,S,b,['?']
113990,S,c,['?']
203392,S,a,['m']
79710,S,b,[]
13913,S,b,['m']
275372,S,d,['i']
267555,S,c,[]
54465,S,b,[]
218730,S,c,[]
105710,S,b,[]
64465,SB,c,[]
228578,S,b,[]
126619,S,c,['?']
181877,S,c,[]
81086,S,c,[]
12676,S,c,[]
113712,S,c,[]
41496,SB,c,[]
24889,S,c,['?']
130213,SB,d,[]
150335,S,c,[]
178467,SB,c,[]
48849,S,b,[]
215521,SB,b,['m']
64323,SB,b,[]
59232,S,b,[]
133151,S,b,['r']
27288,E,c,[]
142126,SB,b,[]
30955,E,c,[]
91570,S,b,['m']
86477,S,b,[]
14089,SB,d,['i']
46469,S,c,[]
120228,SB,c,[]
166005,S,b,['i']
177316,S,d,['o']
19506,E,c,[]
221696,S,b,[]
206361,SB,b,"['o', '?']"
289205,S,c,[]
158967,S,c,['?']
218531,E,c,[]
156529,S,c,[]
11356,S,b,['r']
175118,S,c,['d']
51645,S,c,[]
270684,S,c,['?']
117801,S,b,['r']
265780,S,c,['o']
228822,S,c,['r']
127426,S,c,[]
294706,S,c,['?']
227845,S,c,[]
37973,SB,b,[]
245278,S,c,['?']
197402,SB,b,[]
290918,S,c,[]
637,S,b,['m']
129036,SB,c,[]
216193,S,b,[]
293889,S,b,[]
92094,S,b,['?']
175884,S,b,['r']
164719,S,b,['m']
36808,S,b,[]
139376,S,b,[]
230138,E,c,[]
66866,S,b,"['m', '?']"
119944,E,c,[]
71739,S,c,['?']
168620,SB,b,[]
273710,S,c,[]
51938,S,b,['?']
121511,S,c,['i']
46340,S,b,[]
119665,S,c,[]
250251,S,c,['i']
62719,S,c,['i']
188370,S,c,['?']
156331,S,c,[]
99125,SB,b,[]
176019,S,c,['?']
246421,S,c,['?']
134300,S,b,[]
136574,S,c,[]
83444,S,c,[]
32963,SB,b,[]
255194,S,c,[]
1328,SB,b,[]
233364,SB,b,['r']
110544,S,c,[]
128888,S,c,[]
258501,S,c,[]
250694,S,c,['i']
96787,SB,b,"['m', '?']"
116011,S,c,[]
37923,S,c,[]
18897,S,b,['?']
235688,S,b,['o']
179280,S,b,[]
170003,S,c,[]
200353,E,c,[]
60475,S,b,[]
124728,E,c,[]
187968,S,c,[]
120963,SB,c,[]
260427,S,c,[]
188353,S,c,[]
167542,S,b,[]
198802,S,b,[]
5275,S,d,['?']
243817,S,b,[]
106522,S,b,['r']
32007,S,d,[]
203616,SB,c,[]
30023,S,c,[]
42313,S,c,[]
261954,S,d,['i']
176757,S,b,['?']
261948,SB,c,[]
98205,S,b,[]
61171,S,c,[]
245260,S,c,['?']
229439,S,a,['?']
212093,S,b,['?']
135913,S,c,['i']
82513,S,c,[]
133548,S,b,[]
259896,S,c,['?']
109324,S,b,[]
67532,S,c,[]
91920,E,c,[]
41638,S,b,[]
265979,S,d,['m']
285392,SB,b,['?']
151286,S,c,[]
250450,S,c,[]
50386,S,b,[]
10063,S,c,[]
270013,S,c,[]
235267,SB,c,['?']
98875,S,c,[]
94444,S,b,['?']
175128,S,c,['?']
228282,S,c,[]
167709,S,c,[]
138985,SB,b,[]
223479,S,b,['?']
247090,SB,c,[]
157388,S,c,[]
216447,S,c,[]
57316,S,c,[]
257597,SB,c,[]
136098,SB,c,[]
77200,S,b,[]
155814,S,b,[]
37089,S,b,[]
64210,S,c,[]
273406,S,c,['?']
212619,SB,c,[]
79381,E,c,['o']
208318,S,b,[]
31362,SB,b,[]
69525,SB,c,['i']
2337,S,c,[]
136721,SB,b,[]
50683,SB,b,[]
230906,S,d,['?']
73217,S,b,['r']
135752,S,c,['i']
192663,S,c,[]
186100,SB,c,[]
110237,S,d,[]
225494,S,b,['r']
218049,S,c,[]
175324,S,c,[]
175427,S,c,[]
179001,S,b,['m']
2576,S,b,['r']
224736,S,c,['?']
264643,S,d,['o']
139273,S,d,['o']
114158,S,c,['?']
276740,S,c,[]
87870,SB,b,['o']
105634,S,b,['r']
8430,SB,b,[]
140277,S,b,"['r', '?']"
189374,SB,b,[]
213951,S,b,[]
64511,SB,b,[]
117332,SB,b,[]
64064,SB,b,[]
121574,S,c,['i']
184995,S,a,"['i', '?']"
148351,S,c,['?']
170587,S,b,[]
197588,S,b,[]
111277,E,c,[]
183618,SB,b,['r']
14594,E,c,[]
263758,SB,b,[]
264036,S,c,['?']
80730,S,b,['?']
229374,S,b,['m']
170127,S,b,[]
272897,S,b,['m']
55795,S,b,['r']
265358,S,c,[]
153776,S,c,[]
172254,S,b,[]
135778,SB,c,[]
267717,S,c,[]
112870,S,c,['i']
227700,S,c,[]
50086,E,c,[]
230562,E,c,[]
32765,S,d,['?']
179163,E,c,['o']
245044,S,c,[]
91742,S,b,['r']
269501,S,c,['m']
80914,S,c,[]
171930,S,b,['?']
67187,S,b,['r']
186287,SB,c,[]
130708,S,c,[]
274495,S,b,[]
7794,S,b,[]
50643,Unknown,A,[]
3899,S,c,['i']
231411,S,c,[]
191002,S,c,[]
246026,S,c,[]
89503,S,b,[]
236275,S,b,['?']
127271,SB,c,[]
195100,S,c,['?']
192116,S,b,['r']
263871,E,c,[]
26151,S,c,"['o', '?']"
155863,S,b,[]
85805,SB,b,[]
174866,S,c,[]
95470,E,c,[]
93130,S,c,['?']
167517,SB,b,[]
85397,S,c,['?']
142767,SB,b,[]
237766,SB,c,[]
255768,S,a,['i']
10304,S,c,[]
53555,SB,b,[]
143628,S,b,['r']
89242,S,b,['?']
63888,S,b,[]
117079,SB,c,[]
160018,S,b,['?']
51628,S,b,[]
164775,S,b,[]
291706,S,c,[]
120554,S,b,[]
25297,SB,c,[]
77507,SB,b,['r']
181941,S,c,[]
164742,S,b,[]
30489,S,b,[]
85723,S,c,[]
4595,S,c,[]
280331,SB,c,[]
71701,S,b,[]
18275,SB,b,[]
74124,S,c,[]
268061,S,d,['i']
82892,S,c,[]
92864,S,c,[]
86447,S,c,[]
242773,S,c,['d']
55894,E,c,[]
227581,S,b,[]
137440,S,c,[]
212452,S,c,[]
95214,S,b,[]
11975,S,b,['?']
95981,S,b,[]
156713,SB,c,[]
212580,SB,c,[]
194558,S,c,[]
231844,S,c,['?']
81813,S,b,['r']
128193,E,c,[]
255109,E,c,[]
181740,S,c,[]
162512,S,b,[]
270458,S,b,[]
260146,S,c,[]
135531,S,b,['o']
245317,S,a,['m']
165218,S,c,['o']
224040,S,b,['?']
283574,S,b,['m']
216837,S,c,['i']
6607,S,c,[]
132545,S,b,[]
142125,S,c,[]
208719,S,c,['?']
243135,Unknown,A,[]
46312,E,c,[]
142942,S,c,[]
60010,S,c,[]
134144,S,c,['?']
194603,S,c,[]
85376,S,c,[]
77845,S,b,['?']
91780,S,c,[]
201616,S,c,[]
34520,SB,c,[]
177876,SB,b,['r']
221117,E,c,['d']
258238,S,c,['i']
133506,S,c,[]
249546,S,c,['?']
100847,SB,b,[]
66657,S,b,[]
213045,S,b,[]
218971,S,b,['r']
39450,SB,b,[]
233901,S,b,['m']
37878,S,b,[]
100283,S,c,[]
285201,S,c,['?']
37993,S,b,['?']
161860,E,c,[]
174129,S,b,['r']
197730,S,b,[]
149538,S,c,['?']
73561,S,c,['i']
244194,S,d,['i']
20866,SB,b,['r']
237374,SB,d,"['o', '?']"
262769,S,c,[]
166821,SB,c,[]
161459,SB,c,[]
10372,S,c,['i']
98419,SB,b,[]
272716,S,d,['i']
75080,SB,c,[]
112085,S,c,[]
185088,S,b,['r']
135678,S,b,[]
129583,S,b,[]
159355,S,c,[]
179357,SB,b,['d']
75847,S,d,[]
84427,S,c,[]
138227,S,b,['m']
130363,S,c,['m']
179944,S,c,[]
75296,SB,c,[]
24984,S,c,[]
186984,S,c,"['o', '?']"
263590,S,c,[]
126437,S,c,[]
240285,SB,c,[]
129696,SB,c,[]
263956,S,b,[]
238368,SB,c,['?']
210387,SB,c,[]
184772,SB,b,[]
603,SB,b,['m']
4799,SB,c,['o']
100643,E,c,[]
289112,SB,d,[]
49173,S,b,[]
51356,S,b,['?']
159473,S,d,['i']
83630,S,c,['?']
253463,E,c,[]
153021,S,c,['?']
69799,E,c,[]
232288,S,b,['r']
211085,E,c,[]
155334,S,c,[]
255179,SB,b,[]
18162,S,c,['?']
26917,SB,b,[]
33536,SB,b,[]
152364,S,b,[]
55023,S,b,['?']
231889,S,c,['?']
219575,SB,b,[]
246585,SB,d,['d']
189214,S,b,[]
100132,SB,b,[]
107221,S,c,[]
288838,SB,b,[]
140752,S,b,['o']
107118,S,c,[]
114383,S,c,[]
2558,S,b,[]
210928,S,b,[]
195080,S,c,[]
119527,SB,d,[]
255620,E,c,[]
251013,E,c,[]
58088,S,c,['?']
170828,S,b,[]
213480,S,b,['r']
94782,S,b,[]
249361,S,c,['?']
200683,S,c,[]
174992,S,c,[]
171692,S,c,[]
135599,S,c,[]
31029,S,c,['?']
141387,S,c,[]
149142,E,c,[]
96661,SB,b,[]
26707,S,c,[]
74297,S,b,[]
188845,S,c,[]
280761,S,b,[]
184525,SB,b,['?']
98468,S,c,['?']
18273,S,c,[]
108042,S,c,[]
234011,S,b,['r']
74584,SB,b,[]
246176,SB,c,['?']
51431,S,d,['i']
81363,S,b,[]
265166,S,c,['?']
162046,S,b,[]
129525,SB,b,[]
48810,S,c,['o']
271813,SB,c,[]
278978,S,b,"['r', '?']"
4368,S,b,[]
135579,S,c,[]
40610,SB,b,[]
122355,E,c,[]
11885,S,c,[]
129820,SB,b,[]
80853,S,b,[]
264055,S,c,[]
220790,S,b,[]
26521,S,b,[]
15684,SB,b,[]
55745,S,b,['r']
164235,SB,c,[]
284140,S,b,['?']
49773,S,c,[]
119363,S,c,['?']
151658,E,c,[]
95317,SB,b,['r']
226178,S,c,[]
63302,S,b,['?']
210765,S,c,['i']
91560,SB,b,[]
222685,S,b,['r']
234102,S,c,[]
240266,SB,c,[]
121821,S,b,['m']
217293,S,c,[]
97425,S,c,['?']
46514,S,b,['d']
12578,S,c,['o']
120822,S,b,[]
107868,E,c,[]
157833,S,b,[]
221080,E,c,[]
156329,SB,b,[]
260173,S,c,['?']
200214,S,c,[]
18642,S,c,[]
226916,S,b,[]
192560,SB,b,['i']
243953,S,c,['+']
161100,S,b,['m']
41052,S,c,['?']
18718,S,c,[]
254423,S,d,['m']
270710,S,c,[]
48793,S,a,[]
27970,E,c,[]
181825,S,c,['?']
222903,SB,b,[]
173152,E,c,[]
194053,S,b,['r']
45342,S,b,[]
212393,S,b,['r']
79828,SB,b,['m']
268787,S,d,['m']
142872,S,b,[]
222101,S,d,['i']
90635,S,b,[]
76660,S,b,[]
14665,S,b,['?']
214334,S,a,['?']
223247,E,c,[]
196646,S,c,[]
172896,SB,c,['?']
92807,S,c,[]
9853,S,c,['i']
85816,E,c,[]
47693,S,b,[]
17661,SB,b,[]
259866,S,c,['?']
130424,E,c,[]
292890,SB,b,[]
254874,SB,c,[]
56625,SB,c,[]
255430,S,d,['i']
215978,E,c,[]
268348,S,b,[]
268425,S,c,['?']
188609,S,c,[]
56540,S,b,['m']
119584,S,b,[]
143977,SB,b,[]
98905,E,c,[]
145528,S,c,[]
186323,S,d,['o']
248610,S,b,"['o', '?']"
247266,S,c,['?']
30123,E,c,[]
39800,S,d,['?']
124808,S,c,[]
269500,S,c,[]
10395,E,c,[]
128157,SB,c,[]
65293,S,c,['i']
6569,S,c,['?']
165289,SB,b,[]
268759,E,c,[]
284709,S,b,[]
205965,S,b,[]
223524,S,b,[]
253084,S,d,['i']
132357,SB,b,[]
225358,S,b,['r']
62142,S,b,['?']
254480,S,c,[]
260249,S,c,[]
158252,SB,d,[]
40182,S,b,[]
22799,S,b,"['r', '?']"
214605,S,b,[]
205388,E,c,[]
37686,S,b,[]
26668,S,b,['m']
234560,S,c,[]
188576,S,c,[]
63275,S,c,['?']
10924,SB,b,[]
152074,S,c,['?']
161352,S,c,['r']
222920,S,b,['m']
53524,S,b,[]
250671,S,b,[]
205197,S,b,[]
133716,S,b,['?']
284704,S,c,['?']
168432,SB,c,[]
246876,S,b,[]
185168,S,c,['o']
99073,S,b,"['m', '?']"
113922,S,c,[]
198208,S,b,[]
189033,S,b,[]
168966,S,b,[]
206485,S,c,[]
88035,S,c,[]
225647,S,c,[]
159109,S,b,[]
128909,S,c,[]
69741,S,d,[]
137504,S,c,['?']
76280,S,b,[]
59181,SB,c,[]
40818,SB,b,[]
262844,S,c,"['o', '?']"
227735,SB,b,[]
68077,S,c,[]
134191,S,c,"['d', '?']"
208887,SB,c,[]
78784,S,b,[]
93331,S,b,"['r', '?']"
153017,S,c,[]
260157,S,d,['?']
221774,S,b,['?']
148444,S,c,['?']
189038,S,c,[]
116538,S,d,"['i', '+']"
264339,SB,c,[]
154303,E,c,[]
30059,E,c,[]
227630,S,b,['?']
2660,S,c,[]
7967,SB,b,[]
248755,S,c,[]
177297,S,c,[]
189029,S,c,['?']
209288,S,c,[]
217201,S,b,[]
139606,S,c,['?']
134394,S,b,['?']
131098,S,c,[]
39556,S,b,[]
173840,S,c,[]
331,SB,b,[]
164171,S,b,[]
90791,S,c,[]
130493,S,b,[]
143237,S,c,[]
27237,SB,b,['?']
183797,S,b,['o']
174545,SB,c,[]
279474,S,b,['?']
218132,S,c,['?']
64223,S,c,[]
236347,S,c,[]
238929,S,c,[]
117390,S,c,[]
268429,S,d,[]
44847,S,c,[]
192601,S,c,[]
185947,S,b,[]
34628,S,b,[]
235775,SB,b,[]
249153,E,c,[]
1489,S,b,[]
166097,S,b,"['o', '?']"
162767,S,b,[]
140924,S,b,[]
87540,S,b,[]
275504,SB,c,[]
253428,S,c,[]
105933,SB,b,['m']
172267,SB,b,['r']
60377,S,c,['o']
150800,E,c,[]
163634,S,c,['?']
32851,S,b,[]
250268,E,c,[]
150102,SB,a,['r']
86094,S,b,['?']
177587,SB,c,['o']
91098,S,c,[]
217811,S,b,[]
128780,S,c,['?']
87001,S,c,"['m', '?']"
23973,S,c,[]
84340,SB,b,[]
174250,S,b,[]
124698,S,b,[]
244475,S,c,[]
77959,S,b,[]
99467,SB,b,['?']
183438,S,c,[]
168007,S,b,[]
264830,S,b,['?']
247168,S,c,[]
145136,S,c,['?']
192448,S,c,[]
48324,SB,b,[]
17927,S,c,[]
41634,S,b,[]
261680,SB,c,[]
85146,S,c,['?']
252491,S,c,[]
129167,S,b,[]
290666,S,b,[]
70302,S,b,[]
47061,S,b,['?']
250234,S,c,['?']
31268,S,c,[]
151019,S,c,['d']
196455,S,c,['?']
3534,S,b,[]
97139,S,c,[]
160829,S,b,[]
155264,E,c,[]
111720,S,d,['?']
249066,S,c,[]
55387,SB,b,[]
115636,SB,c,[]
198754,S,a,[]
171948,SB,b,['r']
225400,S,c,['?']
207558,S,b,[]
227623,S,c,['?']
150378,S,b,[]
174211,S,c,"['i', '?']"
45221,SB,b,[]
253769,S,c,['?']
168945,SB,b,[]
148365,S,c,[]
15427,S,b,[]
11072,S,a,['r']
268428,S,c,[]
172467,S,c,[]
235579,SB,c,['r']
117739,S,d,"['i', '?']"
232450,S,c,[]
76084,S,c,['?']
87012,S,c,[]
82351,SB,b,[]
80549,SB,c,[]
179424,E,c,[]
56235,S,b,[]
214242,S,c,[]
253289,S,b,['m']
100177,S,b,[]
140376,S,b,[]
210351,SB,b,[]
95186,SB,b,[]
66922,S,c,[]
184636,SB,c,['d']
220877,S,d,[]
243383,S,c,[]
264287,S,b,[]
232956,S,c,[]
95409,S,b,[]
231105,E,c,['d']
77966,S,b,[]
125726,S,c,['?']
261834,S,b,['?']
179602,SB,c,[]
222657,S,c,[]
245027,S,b,[]
143475,S,c,[]
39346,S,b,[]
227069,S,b,[]
94170,S,c,['m']
257848,S,c,[]
23436,S,b,[]
204469,S,b,[]
101088,SB,c,[]
69404,Unknown,A,[]
198140,S,b,[]
219540,S,c,[]
118695,S,b,[]
109283,S,b,['r']
52916,S,b,['?']
180683,S,c,[]
265021,S,c,[]
252465,SB,c,[]
67224,S,b,[]
94452,S,c,['o']
177253,S,b,['?']
232043,S,c,[]
110641,S,c,[]
137468,E,c,[]
242766,S,c,['d']
144463,S,b,['?']
14351,S,c,['i']
242282,S,b,['?']
222945,SB,b,[]
258342,S,a,[]
265776,S,d,['?']
24995,S,c,[]
117244,S,b,[]
257593,E,c,[]
189874,SB,c,['?']
249331,S,b,[]
219520,S,b,['m']
211308,S,b,[]
93403,S,c,['+']
291366,S,b,[]
242277,SB,c,[]
87915,S,c,[]
85932,S,b,[]
116309,S,c,[]
224558,SB,b,['?']
55276,E,c,[]
20742,S,c,['?']
10283,S,c,['m']
171576,SB,c,[]
38718,S,b,[]
82148,S,c,[]
23211,SB,b,['?']
255002,S,c,[]
264420,S,c,['d']
25954,S,b,[]
97897,E,c,[]
157892,S,c,['?']
135,SB,c,[]
256108,S,c,['+']
17016,S,b,['r']
43981,E,c,[]
112578,S,c,[]
188598,SB,c,[]
66022,S,b,['m']
263232,S,d,[]
26251,S,c,[]
91682,S,c,[]
210055,S,c,['?']
116018,SB,b,['r']
198721,E,c,['m']
56916,S,c,[]
279928,S,c,[]
176254,S,b,[]
95320,S,b,[]
64767,S,b,[]
64995,SB,c,[]
105423,S,c,[]
53273,S,b,['m']
220487,S,c,[]
200649,S,d,['i']
97229,S,b,[]
73946,S,b,[]
81337,SB,b,[]
74155,S,c,['?']
86036,S,c,[]
124657,S,c,[]
258845,S,b,[]
264775,S,c,['?']
87194,S,c,[]
289479,SB,b,[]
135672,S,c,[]
8511,S,c,[]
27240,E,c,['o']
100667,S,c,['?']
74885,S,b,['r']
188732,S,b,[]
242025,S,c,['i']
226312,S,b,[]
14814,S,c,[]
24101,S,d,[]
87927,S,c,[]
263586,S,c,[]
268714,S,d,[]
131051,S,b,['?']
21665,S,b,[]
142921,S,c,[]
189090,S,b,[]
58593,S,c,[]
66073,E,c,[]
255538,SB,c,[]
226597,S,c,['?']
17109,S,b,[]
9130,S,b,[]
133489,S,c,[]
5386,S,c,['i']
99434,S,b,['?']
129862,S,d,['i']
31924,SB,b,[]
39671,SB,a,[]
232075,SB,c,[]
237353,SB,c,[]
135405,S,c,[]
53375,S,b,[]
118460,E,c,[]
226944,S,c,['?']
221903,S,c,['?']
7250,SB,b,['m']
253821,S,c,[]
235394,S,c,['?']
62132,S,b,[]
46235,E,c,[]
127727,S,c,['?']
159765,S,c,[]
132641,S,b,['o']
179208,SB,c,[]
180845,SB,c,[]
231229,S,c,[]
165541,SB,b,[]
102436,S,c,[]
115677,S,b,['?']
213985,SB,c,['?']
57686,S,c,[]
226031,S,a,[]
188826,S,c,[]
74350,S,c,[]
209520,S,c,[]
60866,S,c,['?']
253499,S,c,[]
256291,S,c,['?']
213654,E,c,[]
4274,S,c,[]
217069,S,c,[]
285504,SB,b,['r']
225616,S,c,[]
59892,S,c,['o']
244166,SB,c,[]
250145,S,c,['m']
78449,E,c,[]
139030,S,c,['i']
262031,S,c,[]
208027,SB,c,[]
241315,SB,b,['r']
245427,E,c,[]
210046,S,b,['?']
222834,S,b,[]
53472,S,b,[]
266922,SB,d,[]
239918,S,b,[]
61227,S,b,[]
243777,S,b,[]
97465,S,b,['o']
80485,S,c,['?']
204571,E,c,[]
252163,S,b,[]
219270,S,b,[]
201681,E,c,[]
289106,S,c,['o']
167508,S,c,[]
31880,S,b,[]
134994,SB,b,[]
166954,S,b,['r']
152604,S,c,['?']
250342,S,c,[]
93528,S,c,[]
245783,S,d,[]
270076,S,c,['?']
212415,S,c,[]
198924,S,b,['?']
158608,SB,c,[]
231831,S,c,['i']
83328,SB,b,[]
271144,SB,c,[]
222046,S,b,[]
123121,S,b,['m']
169324,S,c,[]
158165,S,c,['?']
8295,E,c,[]
212242,S,c,['?']
168000,S,b,[]
222037,SB,c,['o']
80445,S,c,[]
172219,SB,b,[]
137647,S,b,[]
27262,S,c,[]
22855,S,c,[]
226101,SB,b,['r']
142557,SB,b,[]
239920,S,b,['r']
247907,S,c,[]
263216,S,c,[]
208584,SB,b,['m']
186156,S,c,['?']
171907,S,c,[]
45683,S,b,[]
88675,SB,a,['m']
96702,S,c,[]
55905,E,c,[]
181113,S,c,[]
85428,S,b,['?']
36545,E,c,[]
176070,S,b,[]
292029,SB,b,[]
174572,SB,b,[]
47798,S,b,['?']
184509,E,c,[]
242074,S,b,['m']
70905,S,b,[]
33460,S,c,['?']
251859,S,c,['?']
201385,S,c,[]
159754,S,c,[]
227248,S,c,['?']
266966,S,b,[]
133074,S,a,[]
221786,SB,b,"['r', '?']"
13674,SB,c,[]
151726,S,c,[]
7219,SB,b,[]
292235,S,a,['?']
284312,S,b,[]
258655,S,b,['i']
48126,S,b,[]
49967,S,c,[]
265418,S,c,[]
250344,S,d,['i']
103385,S,c,[]
88613,SB,b,[]
97315,S,c,[]
75568,SB,d,[]
32819,S,c,['d']
47949,SB,b,[]
111416,SB,b,[]
84162,S,c,[]
78216,SB,b,[]
226133,S,b,[]
148936,SB,c,['i']
172521,SB,c,[]
156588,SB,b,"['r', '?']"
40289,S,b,[]
232686,E,c,[]
234706,S,c,[]
235670,E,c,[]
260221,S,b,[]
31116,S,c,[]
150493,SB,c,[]
145483,S,b,[]
257365,S,d,['m']
130428,SB,b,[]
285627,S,c,[]
17742,S,c,['?']
172463,S,c,[]
243322,S,b,[]
24662,S,c,['o']
33662,SB,b,[]
207394,SB,c,['?']
266803,SB,d,['i']
117080,S,c,[]
174048,S,b,[]
181532,S,c,[]
220167,S,c,[]
7539,S,c,[]
41883,S,c,['d']
71627,S,c,[]
169838,S,b,[]
209232,S,b,[]
71344,S,c,['?']
68184,SB,c,[]
86321,SB,b,[]
160475,S,c,[]
34685,SB,b,['r']
240707,S,c,[]
162892,S,b,[]
116839,S,c,[]
268134,S,c,[]
232430,SB,c,[]
139470,S,b,['r']
58706,S,c,[]
135681,S,c,['?']
160685,S,b,[]
273001,S,c,[]
154483,S,c,['?']
252473,S,b,[]
132129,S,c,[]
215074,S,c,[]
230543,S,c,[]
54871,S,b,[]
184463,S,c,[]
247086,S,c,[]
192173,S,c,['o']
28288,SB,c,[]
252517,S,c,[]
156518,S,b,['?']
250112,S,c,[]
129859,S,c,['?']
116856,S,c,[]
124047,S,b,[]
94762,S,a,['i']
250683,S,c,[]
248630,S,c,[]
263193,S,d,[]
92888,S,b,['?']
204471,SB,b,[]
65307,SB,c,[]
115979,SB,b,[]
38548,SB,b,[]
15058,SB,c,[]
72249,S,c,['?']
204190,S,b,['i']
231418,S,c,['?']
134842,S,d,"['i', '?']"
180889,S,b,['r']
131037,SB,d,[]
14131,S,b,[]
247179,S,d,['i']
223870,S,a,[]
106026,SB,b,[]
169187,S,b,[]
269555,S,c,[]
185695,S,c,[]
57195,S,b,['?']
288162,S,c,['?']
243581,S,b,['?']
100887,SB,b,[]
227337,S,b,['?']
188306,S,b,[]
198622,S,b,['?']
251282,S,b,['m']
262843,S,c,[]
152905,SB,d,[]
211863,S,b,['m']
128953,SB,b,[]
5388,S,c,['i']
201932,S,b,[]
260022,S,c,['?']
255626,SB,c,[]
1867,S,b,['?']
227701,S,b,[]
64088,S,c,[]
25565,SB,b,[]
247424,S,c,['?']
115717,S,c,"['i', '?']"
81581,S,b,['?']
158671,SB,c,[]
91410,S,d,[]
159135,S,c,[]
236246,S,b,[]
88370,S,c,[]
176111,S,c,[]
23819,S,c,[]
222495,S,b,[]
197209,SB,c,[]
127912,S,c,[]
32368,S,c,[]
72046,S,c,[]
168789,S,c,[]
234398,S,b,[]
25371,S,b,[]
254364,S,c,"['m', '?']"
74374,SB,b,[]
125309,S,c,[]
64310,S,b,[]
77574,S,b,[]
55633,S,c,['?']
57743,SB,b,[]
149586,SB,c,[]
141432,S,c,['?']
269801,S,b,['m']
241745,S,b,['r']
198005,S,b,[]
111137,S,b,['m']
186116,S,b,['i']
160990,SB,b,[]
144499,S,b,[]
44831,S,c,[]
125427,S,b,['r']
178939,S,b,[]
138288,S,c,[]
113240,SB,b,[]
204315,S,c,['?']
204353,S,b,[]
205392,S,b,[]
205511,S,b,[]
86290,S,c,['?']
245630,S,d,[]
141336,SB,b,[]
156818,S,c,[]
157751,S,b,['o']
253202,S,c,[]
132694,S,b,[]
108437,S,c,[]
138532,S,b,[]
261180,SB,d,[]
216302,S,d,['i']
167121,S,c,[]
126093,SB,c,[]
243928,S,b,[]
96268,S,b,[]
223748,S,b,[]
236265,S,c,[]
252419,S,b,[]
122333,SB,b,['m']
120399,E,c,[]
157662,S,c,['d']
186254,S,b,[]
191913,SB,b,[]
247561,S,c,"['r', '?']"
23844,S,b,[]
123163,S,c,['?']
188617,S,c,[]
45872,S,c,['?']
34864,S,b,[]
158060,S,b,['?']
4293,SB,c,[]
266805,S,d,['d']
107605,S,c,[]
197409,S,b,[]
272796,S,b,['?']
114032,S,b,['?']
50570,S,b,['r']
162934,S,d,['i']
45442,S,b,[]
178265,SB,c,['?']
134634,S,d,['o']
266162,S,b,['?']
48380,S,d,['i']
28457,S,c,[]
143688,S,b,['r']
97497,S,b,['?']
162192,SB,c,[]
74864,S,c,['?']
28283,S,b,['o']
75787,S,c,['?']
139194,S,b,"['m', '?']"
138568,S,c,[]
74659,S,b,['?']
292250,SB,c,[]
256440,S,d,[]
21047,SB,c,[]
34912,S,c,[]
161504,S,b,['r']
186165,SB,b,[]
70219,S,c,['?']
200896,S,b,[]
123535,E,c,[]
49635,S,d,['d']
60456,S,a,['m']
140150,S,c,['i']
2348,S,c,[]
99616,E,c,[]
247748,SB,b,[]
119594,S,c,[]
124070,S,c,['?']
209789,S,c,[]
182100,S,c,['?']
17924,S,c,['+']
275249,S,c,[]
75523,S,c,[]
60401,S,c,['?']
71192,S,c,"['i', '?']"
259434,S,b,[]
224587,S,d,['i']
16197,S,b,[]
132353,S,b,['?']
55829,SB,c,[]
109335,S,c,[]
97174,S,b,[]
276975,S,b,['m']
149419,SB,c,['r']
59303,S,d,"['i', '?']"
123174,SB,b,[]
123423,SB,c,[]
189494,E,c,[]
25938,S,c,['?']
176250,S,c,['?']
46146,SB,b,['r']
